sentiment,message,tweetid,languages
2,随着生存挑战的增加，地球上没有任何地方是安全的”——悉尼先驱晨报https://t.co/IJcJfyQvNH,802466210151591936,zh-CHS
2,"RT @AlertNet: préparez-vous à la ""surprise"" alors que le réchauffement climatique alimente les déplacements en arctique - les scientifiques https://t.co/BoTNvGG4l5 https://t.co/ai2Zci2jkB",802471365257220096,fr
2,RT @BreBarra:是时候放弃对抗气候变化了，因为我们已经到了无法回头的地步了，科学家https://t.co/mzHu85afd4…,802489039353806849,zh-CHS
0,买移民灰色紫罗兰全球变暖石板蓝糖荡妇离开,802490610116661249,zh-CHS
2,"RT @OrganicConsumer: Wissenschaftler warnen davor, dass die globale Erwärmung so schnell eskalieren könnte, dass sie bald ""Game Over"" sein könnte. https://t.co/d2XH2nNA7t...",802507830733377537,de
2,绿色和平组织:富裕国家应该为“碳羞愧”而在气候变化问题上采取更多行动吗?https://t.co/X0Yx6YbLgW https://t.co/u1oVUwh..。,802532098758311936,zh-CHS
0,比全球变暖还要糟糕。https://t.co/NLoOoN5Jrk,802548783297003520,zh-CHS
2,"RT @aen_texas: https://t.co/NYpvYNhW1d Mehr Aktionärsstimmen zum Klimawandel voraus, da Trump die Energieregeln lockern könnte",802600321679667201,de
0,RT @Albertaardvark: Kim Jong il wird immer für seine Führung und seine Beiträge zum Klimawandel in guter Erinnerung bleiben....,802601350055854080,de
0,RT @jamesjcowan: BREAKING: #内塔尼亚胡宣称#气候变化是巴勒斯坦恐怖分子的纵火行为。以色列#腐败# #……,802638698751741952,zh-CHS
-1,RT @VickiGP1: les données sur le réchauffement climatique falsifiées par le gouvernement pour s’adapter aux fictions sur le changement climatique #ClimateHoax #FakeNews https://t.co/q4cmkCRj9y https://t.co..,802648832714702848,fr
2,RT @extinctsymbol: la fonte des glaces de l’arctique pourrait déclencher un changement climatique incontrôlable au niveau mondial: https://t.co/09Up4BhDlk,802669551792099329,fr
2,"The Guardian: south Africa взывает о помощи, так как эль-ниньо и изменение климата вызывают жатвы кукурузы … https://t.co/osqNbRaoGQ #NewsInTweets",802678862790303748,ru
2,"RT @earthguardianz: Kinder haben gerade das Recht gewonnen, die US-Regierung wegen des Klimawandels zu verklagen: https://t.co/X495jVF7so https://t.co/hHtdC9c6iK",802686127765229572,de
2,[原文へ](翻訳:iwatani (a . k . a . hiwa),802691086426599424,ja
2,8万頭のトナカイが死に、飢餓は地球温暖化によるものか?https://t.co/5Z1rFgVK6o https://t.co/pQXCAA86vv,802711304968540160,ja
-1,"把这个告诉安大略的气候变化狂热分子吧。这是巨大的借贷成本的浪费。
残酷的https://..。",802724110396600320,zh-CHS
-1,"@JesusSancen собирается сказать адрейн, что это доказывает, что глобального потепления не существует",802770176508731392,ru
2,RT @flynotes3: Die arktische Eisschmelze könnte einen unkontrollierbaren Klimawandel auf globaler Ebene auslösen https://t.co/qQwXcrXVIE,802772995810803712,de
0,"Рассуждая как трамп — лекция 14:

""В нью-йорке холодно и идет снег-нам нужно глобальное потепление!""",802773165311148032,ru
0,@GraysonDolan это в конечном итоге bc глобальное потепление -,802803411351539713,ru
0,"Если изменение климата не реально, как расплавится стена? Если делегат приблизится к нему, он будет чертовски горяч, и он растает.",802804665523912704,ru
2,"# явные американские инвесторы, компании, поддерживающие парижское соглашение по изменению климата. Читайте блог: https://t.co/3d6jNVT1gu",802851717666598912,ru
-1,"@Slate я так рад, что он не будет обслуживать тревогу по поводу изменения климата.",802853096405733376,ru
0,RT @picklesthomas: @MissEmerKenny Unkonventionelle Politik zum Klimawandel.,802901804543574020,de
0,(翻訳:nob takahashi / facebook)「地球温暖化なんてクソ食らえ!」「もっと赤ちゃんが好き!」,802915206347124736,ja
0,"Froid.
1. Trump veut détourner les dollars de la NASA du changement climatique vers l’exploration spatiale
2. Thiel veut coloniser l’espace pour une utopie libertaire",802947730297397248,fr
2,"RT @royalsociety: новое печальное исследование показывает, что многие виды недостаточно быстро адаптируются к изменению климата https://t.co/WXHKL8avw5",802978871884685312,ru
-1,RT @jamestaranto:事实证明，特朗普对“气候变化”的了解比任何人都要多。https://t.co/..。,802990783422984192,zh-CHS
0,"RT @ratpatr0l: les négros m’ont demandé quelle était mon inspiration, je leur ai dit réchauffement climatique, vous Me Comprenez? https://t.co/2U8qrsUNiL",802992295742083072,fr
0,"RT @cybersygh: l’action décisive d’Obama pour lutter contre le changement climatique a été de réduire les importations de pétrole de 60%, puis de subtituer ces importations avec des importations intérieures …",803017244036853760,fr
2,特朗普将放弃NASA享誉世界的气候变化研究，据他的高级顾问说:……,803021377334874112,zh-CHS
2,"Кажется, что рт трамп готов бороться с изменением климата в мире, и это может стоить США https://t.co/jaE77vkMp6",803044142955663360,ru
2,"RT @GMA: Die Arktis durchläuft eine schnelle Eisschmelze, die die globale Erwärmung beschleunigen könnte, warnt eine neue Studie: https://t.co/jll8cn79QP https://t.co/bAtUQNTXcc",803061068457197568,de
0,RT @philsadelphia: vous pouvez croire que Paul Rudd a mis fin seul au réchauffement planétaire https://t.co/9m0FgcQVTv,803062333052358656,fr
-1,"RT @AnotherDawg: @CaptialBusLoan @ImmoralReport @DarHuddleston Die heutige globale Bedrohung ist NICHT die ""globale Erwärmung""! Es ist SOROS &amp; Sohn #crookedcli...",803093033008951296,de
2,"RT @michikokakutani: ""Die Erforschung des Klimawandels durch die NASA wird wahrscheinlich von Trump verworfen werden."" über @newsweek https://t.co/AS4wZpTi4l",803106458283847680,de
2,RT @voxdotcom: советник трампа хочет сократить возможности наса по изучению изменения климата https://t.co/XLdutJfevB,803115524448100352,ru
2,"Nirgendwo auf der Welt sicher"" vor dem Klimawandel, da die Überlebensherausforderung https://t.co/FDbP7eW4FF #A wächst",803120831354179584,de
2,RT @emmalherd: ICYMI - les investisseurs planifient les risques physiques du changement climatique https://t.co/WK5uuN8A42,803131189397622784,fr
2,RT @kateauty:海猛暑タスマニア破壊特有の水中ジャングル|気候介してホームand i ' m気候変動shoe to drop https://t.co/yPp3rtIZTu…,803177398216708096,ja
2,RT @pier_dr:国界如何因气候变化而改变。IT-AU之间的冰川融化。意大利酸橙，@mariofaranda https://t.co/AXpa2H…,803213482128707584,zh-CHS
-1,"RT @WayneRoot: еще одно доказательство либеральной аферы под названием «глобальное потепление». Изменение климата? - да, конечно. Климат всегда менялся!
https://t.co/1B1ROSsdsh",803287336683343872,ru
2,RT @usfs_srs: обеспокоены ли рыболовы сокращением среды обитания форели из-за изменения климата? https://t.co/qtauspaes https://t.co/Qa3WNOlRrO,803307520039223296,ru
2,教皇は世界の指導者に気候変動協定を妨害しないように促す(https://t.co/kgyeo2itdz),803342981667373057,ja
2,RT @inesanma:在@Crux:教皇方济各敦促科学家领导应对气候变化的道路https://t.co/ToCnCqooya https://t.co/1i3wYGtM0V,803443796968996868,zh-CHS
2,"RT @LBC: трудолюбие любит говорить об изменении климата, говорит Пол натталл из Ukip, но они не говорят о проблемах рабочего класса https://t.co/El..",803496455617052672,ru
0,"J’ai fini le match, je Me Suis battu contre le changement climatique et j’ai fait une sieste avec le roi Ralph. Il n’a jamais quitté la pièce. #BestKey @TristinHopper # merci",803503137805897729,fr
2,La Californie cible les vaches laitières pour lutter contre le réchauffement climatique https://t.co/YQlIjPpF7y,803507084843188224,fr
2,"David Attenborough über den Klimawandel: ""Die Welt wird sich verändern"" – Video"" https://t.co/aQ0PLMyRqe",803544091812306944,de
2,"Papst fordert die Staats- und Regierungschefs der Welt auf, den Klimapakt nicht zu behindern #climatechange",803552659894628352,de
-1,这个初冬的天气真是太好了。四季制作精美，前后一致。人类对气候变化的小题大做让人痛苦。,803555792796446721,zh-CHS
2,David #Attenborough谈气候变化:“世界将被改变”-视频https://t.co/pbn3b51Hp7 #climatechange,803604295866351617,zh-CHS
2,Калифорния ориентирует молочных коров на борьбу с глобальным потеплением https://t.co/LpnGyPoQSS,803618863262769152,ru
-1,Je n’arrive pas à trouver la preuve que le réchauffement climatique existe … https://t.co/sIIm16FPp4,803625126260600832,fr
2,[原文へ](翻訳:iwatani (a . k . a . hiwa)),803641575578435585,ja
-1,[原文へ](翻訳:iwatani (a . k . a . hiwa))気候変動が原因で放火犯じゃなくて…,803647849816817664,ja
2,RT @sacbee_news: la Californie cible les vaches laitières pour lutter contre le réchauffement climatique https://t.co/auwpsEoUaH,803662933523730432,fr
0,"@MetroNewsCanada проверьте морозильную камеру сары пэйлин, не подвержена изменению климата и трубы.",803670707267837952,ru
2,(翻訳:nob takahashi / facebook,803720474920259584,ja
2,"RT @DennisWardNews: великий вождь Стюарт Филипп говорит, что коренные народы уже являются беженцами из-за изменения климата. https://t.co/pTXWNxyqQs",803724959914885120,ru
2,Syfy ’incorporé’ imagine un futur ravagé par le changement climatique https://t.co/7nb1IkZT72 via @CNN https://t.co/b33c6BCSVY,803732191008079872,fr
2,Почему демократы должны радикально реагировать на изменение климата https://t.co/LCNyr2lZuD,803736529327640576,ru
2,"RT @PoliticsFairfax: avec leurs moyens de subsistance vulnérables, les agriculteurs demandent au gouvernement de Coalition d’en faire plus sur le changement climatique https://t.co/eV..",803772499125104641,fr
2,"RT @CNN: от урбанизации до изменения климата, Google планета земля timlapse показывает 32 года изменений на земле...",803804785300344832,ru
0,RT @stinson:所有那些“特朗普之后，中国带头应对气候变化”的文章必须面对现实。https://t.co/xzYW6IK..。,803827903821729793,zh-CHS
2,"David Attenborough über den Klimawandel: ""Die Welt wird sich verändern""

https://t.co/noj8qaAM63",803835351357882372,de
2,rt @sbsun:ジョシュア・ツリーは地球温暖化に耐えられるか?(翻訳:nob takahashi / facebook,803843243133779968,ja
2,RT @ClimateCentral: le pape exhorte les dirigeants mondiaux à ne pas entraver le pacte sur le changement climatique https://t.co/uMYP6xENcW via @reuters https://t.co/4ofs9dcteG,803852790934175744,fr
