sentiment,message,id
1,"Born in 1903, the super-centenarian has survived cancer twice, owned and worked at her rice store until the age of 103, and says her key to longevity is to practice math to keep the mind sharp. ",4464
0,Liverpool manager Jurgen Klopp has vowed to be "as honest as possible" with his players after a 1-0 loss against Chelsea -- his side's fifth consecutive home defeat.,4465
-1,"A 17-year-old boy has died a week after being stung by a box jellyfish on a Queensland beach, Australia. ",4466
2,"Buckingham Palace said Wednesday it would investigate allegations that Meghan, the Duchess of Sussex, bullied several staff members after a British media report cited unnamed royal aides saying a complaint had been made against her in 2018.",4467
1,"Unsurprisingly, the return of the quintessentially British car brand Aston Martin to the Formula 1 grid this week came with some big names. ",4468
0,"Five-time Olympic gold medalist Katie Ledecky secured an emphatic victory in her first race since March 2020 on Wednesday, winning the 1500-meter freestyle by 21.37 seconds at the TYR Pro Swim Series in San Antonio, Texas.",4469
-1,"Italy invoked European Union powers to block the export of 250,000 Covid-19 vaccine doses to Australia on Thursday, in a dramatic escalation of a dispute between the EU and drug giant AstraZeneca. ",4470
2,"Prince Philip, the 99-year-old husband of Queen Elizabeth II, underwent a medical procedure for a heart condition on Wednesday, Buckingham Palace said in a statement Thursday.",4471
1,"Hasmita Patel shuffles quickly between vaccination pods, stopping to peer inside each cubicle and greet her staff.",4472
0,"Germany's BfV domestic intelligence service has formally placed the far-right Alternative for Germany (AfD) under surveillance on suspicion of trying to undermine Germany's democratic constitution, a person briefed on the move said on Wednesday.",4473
-1,"Meghan, the Duchess of Sussex, has accused Buckingham Palace of ""perpetuating falsehoods"" against her and husband Prince Harry in an explosive clip from an interview with Oprah Winfrey that is due to be aired on Sunday.",4474
2,"The UN's high commissioner for human rights has called for an independent investigation into human rights violations that may amount to war crimes in Ethiopia's Tigray region, days after CNN published an exclusive report about a massacre in a village there. ",4475
1,Few people will envy the man elected to be the new president of FC Barcelona.,4476
0,Barcelona fans were given some respite from the club's off-the-field troubles as Lionel Messi and Co. mounted a stunning comeback to beat Sevilla and advance to the Copa del Rey final.,4477
-1,"The European Union's 27-nation vaccine strategy is splintering as member states turn to nations outside the bloc to boost a faltering rollout plagued by supply issues, contract skirmishes and sluggish takeup.",4478
2,"The Church of Cyprus has called for the country's official entry to the Eurovision Song Contest to be withdrawn, arguing that it promotes surrender to the devil. ",4479
1,Four hundred years ago beavers became extinct in England. Now they have returned and could help fight the impacts of climate change.,4480
0,Attorney General Christian Porter has outed himself as the Australian cabinet minister at the center of a historical rape allegation that has caused a storm of speculation in the nation's Parliament.,4481
-1,Former NBA star Jeremy Lin says he's seen a rise in racism across the US since the coronavirus pandemic started and says the country must address the issue of anti-Asian violence.,4482
2,"Russian opposition figure Alexey Navalny is being held in detention center-3 in Kolchugino in the Vladimir region east of Moscow, his lawyer Vadim Kobzev told CNN on Wednesday. ",4483
1,"A week after British Prime Minister Boris Johnson laid out a triumphant road map for the country's exit from lockdown, off the back of its successful Covid-19 vaccination drive, major flaws have been exposed in the UK's efforts to prevent the spread of new coronavirus variants in the country.",4484
0,"The Winter Olympics in Beijing are under growing calls for a boycott because of China's policy on the Uyghurs and other Muslim minorities in the western region of Xinjiang, and skier Mikaela Shiffrin says she should not have to choose between her morals and her job.",4485
-1,Iranian female Olympic medal winner Kimia Alizadeh has been granted refugee status in Germany and aims to compete in the Olympic Refugee Team under a white flag in Tokyo this summer.,4486
2,"A Porsche that belonged to footballing legend Diego Maradona has been put up for auction and valued between $180,000 and $240,000.",4487
1,"French Catholic clergy could have abused at least 10,000 minors and other vulnerable people since 1950, according to an independent investigation set up by the Church in France.",4488
0,The horse racing industry is facing renewed scrutiny over animal welfare after footage emerged showing an amateur jockey jumping onto the back of a dead horse.,4489
-1,"When your career highs come around only once every four years, the prospect of putting your aspirations on hold can be difficult to stomach.   ",4490
2,Arizona Cardinals owner Michael Bidwell didn't leave anything to chance when it came to signing J.J. Watt -- the American businessman personally flew his jet to scoop up and transport the three-time defensive player of the year to his new team.,4491
1,"CNN gets an exclusive look inside one of seven new Russian production centers pumping out the Sputnik V coronavirus vaccine. But even as millions of doses are being produced, people in Moscow seem wary of getting it.",4492
0,"The owners of Jiangsu FC, the defending Chinese Super League (CSL) champion, announced on Sunday that the club would ""cease operations"" with immediate effect.",4493
-1,England rugby player Ellis Genge says he received death threats after not clapping his Welsh opponents following his side's defeat in the Six Nations.,4494
2,British health officials are racing to track down one person who has been infected with a Covid-19 variant first identified in Brazilian city of Manaus. ,4495
1,"When your phone goes off in the middle of the night, it isn't usually good news.",4496
